,pricingDate,MSFT,AMZN,NVDA,AAPL,GOOGL,ADBE,JNJ,PFE,MRK,ABT,PG,KO,JPM,GS,CAT,CVX,XOM,BA,TSLA,NEE,NKE,VZ,CRM,UNH,WMT,QCOM,BAC,V,MCD,INTC
373,2019-10-23,132.068771534116,88.1085,48.551104630161,59.1289441216425,62.8815,261.32,116.78050535295,29.951089571216,69.679137278701,76.39117004591101,112.1297497245,48.247779417376,110.869321331808,191.997917846928,123.85229241595,98.593889271086,56.4326700534,336.52221944655,16.978666,54.1347068006,88.722187835664,49.288174600096,145.13,233.74627714368,111.96926559819,70.401680323032,28.523754697136,166.714076687708,181.658402026794,46.132634114688
374,2019-10-24,134.667035037046,89.039,48.991595968494,59.226203672792494,62.9555,269.7,114.62289786375,29.641559681712,69.435298135334,76.475767133448,113.761556651385,48.221289055324,110.789571979827,191.75260534542,122.488764148625,98.259616040806,55.898683498056,340.524906638205,19.978666,54.4902525444175,87.93414413955,49.045295947336,148.12,230.642866119456,111.73472587134,71.996746876182,28.469285401088,171.423953708304,178.749460194228,46.587538279392
375,2019-10-25,135.427267691607,88.0665,50.902880419566,59.9556503064175,63.215,270.98,115.387050516175,29.951089571216,69.166234252998,76.748357748845,112.357655719875,47.4618986765,111.675675890727,194.641841474292,127.869667646525,99.17051059331901,56.0281347842,335.860046503733,21.875333,54.336565029348,87.376747378884,48.875280890404,150.49,231.020180529696,111.678436336896,73.072277466306,28.796101177376,173.068518205165,177.463689666354,50.360566939584
376,2019-10-28,138.756894254621,88.854,51.462827036091,60.55622803476875,64.449,271.35,116.13322310619,30.366511265024,69.11578477506,77.697725064538,112.56732923562,47.302956504188,112.101005767959,197.8399896421,128.17165712855,99.011730808936,55.534601755776,336.897780220088,21.847333,53.4993121487455,87.309475356045,48.721457743656,154.79,233.03881262448,111.847304940228,75.69730127949,28.905039769472,175.005017228096,174.883029670692,50.628157624704
377,2019-10-29,137.448139304997,88.1355,50.499718855668,59.15569049820875,63.033,271.45,116.0832385326902,31.124044941968,71.55417620873,78.440299499585,112.6767241134,47.161674573244,112.030117455087,197.740047511856,129.333859074525,98.71924173244099,55.372787648096,344.853738712143,21.081333,53.35480000771,85.800659986656,48.729553698748,155.09,237.981631398624,109.90531600191,74.430362702988,29.113838737656,172.854432886047,175.649020623468,50.253530665536
378,2019-10-30,139.161068577299,88.9995,50.5196280687,59.148396031872494,63.035,278.41,119.42357452722,31.343974073984,72.495899796906,78.96668137759299,113.89830024861,47.629670969496,111.409844717457,196.077373890524,128.42789062845,97.240082688452,54.790256860448,342.017266554106,21.000666,54.010839251141,86.67519628356301,49.239598869544,158.28,240.34927932288,110.79656696394,74.229840050592,28.705319017296,174.430879326825,179.542807966746,50.48544259264
379,2019-10-31,137.967792005583,88.833,50.026875046158,60.485714860185,62.94,277.93,118.70437203082,31.254373316496,72.865862635118,78.59069432187299,113.506301936565,48.062346883012,110.692100549628,193.869561376952,126.1034867365,97.056232411798,54.668896279688,335.939111929741,20.994666,54.671466181589,86.06013778903501,48.956240441324,156.49,238.36837866912,110.008513481724,73.318373448792,28.387581457016,174.051364442934,179.36954810838,50.423004766112
380,2019-11-01,138.304603941148,89.572,50.417593351911,62.20234593798249,63.6125,277.82,117.9492094096,31.270664363312,71.419644267562,77.697725064538,112.922862588405,47.59435048676,113.24407981302,197.512906306756,132.225637144825,97.114730227097,56.31130947264,341.157430046269,20.887333,54.0681853388535,85.704557096886,48.875280890404,159.74,237.906168516576,110.346250688388,76.180378578444,28.86872690544,176.065712672817,176.852720692116,50.405165387104
381,2019-11-04,139.103329388345,90.233,52.38611679045,62.610836052812495,64.4805,277.5,117.077176382715,30.977425520624,70.54518664997,77.284139303246,108.547067477205,46.923261314776,114.147905802138,199.766147061348,134.4493778761,101.593991512849,57.986085487128,346.988505214359,21.164666,52.66664695516,86.358056747322,48.470483135804,157.6,237.000613932,110.299342743018,77.556693147162,29.41341986592,174.138944800755,172.037920417524,51.386331232544
382,2019-11-05,139.016720604914,90.0855,52.164626795469,62.52087096799875,64.572,289.29,117.24798697561,30.529421733184,69.721178510316,77.396935419962,108.39209140035,46.287492625528,114.39601489719,198.648612332256,133.946062072725,101.903194250858,59.134965651656,354.104393555079,21.148,52.09547992154351,86.377277325276,48.1709327974,158.15,236.10449220768,111.509567733564,77.893935789828,29.794704938256,171.628307876553,175.247787267252,51.33281309552
383,2019-11-06,138.631792678554,89.7885,51.671873772927,62.547617344565,64.5505,287.4,117.73344866068,30.635313537488,69.998650638975,78.130110178616,109.68659745408,46.62303721152,114.57323567937,198.448728071768,133.140756787325,100.19840077643,57.840452790216,350.052290472169,21.772,52.182645974866496,85.992865766196,48.680977968196,158.93,236.312015133312,112.1099894343,77.137418510334,29.767470290232,172.017553911313,177.071575250052,51.66017357184
384,2019-11-07,138.824256641734,89.41,51.848568038586,63.269498837205504,65.347,290.77,118.155980127315,30.355689199295,69.687545525024,78.38390144122701,109.04846066703,46.172701056636,115.193508417,202.873438747116,134.531738643925,101.861410097073,59.070240008584,355.196682823069,22.369333,51.173354831126495,86.87701235208,49.004816171876,159.5,241.915134125376,112.794845436702,82.013764829964,30.166911794584,173.632924955567,176.068491859512,52.06376867787
385,2019-11-08,140.460200328764,89.294,51.709203547362,63.442652844739,65.45,292.46,119.5674150265,30.470828632725,70.284531013957,78.712890114982,109.12139058555,46.102060091164,115.530227903142,202.528184115364,135.5841262328,101.059154344401,57.948445875873,348.9240034449,22.476,50.941676636768,86.31000530243699,48.04949347102,161.11,242.396209998432,112.053699899856,85.705204567254,30.194146442608,174.158407102493,176.551795674954,52.261081840818
386,2019-11-11,140.604548301149,88.5825,51.808749612522,63.94504334547,64.914,290.27,118.65043184359,30.372137689785,70.023875377944,78.731689467768,108.784089712395,45.775345625856,115.122620104128,199.002952612212,135.43770709,100.958872375317,57.596349906866,364.789607704104,23.006,50.973790445887,86.540652237885,48.259988303412,161.78,239.679546244704,111.678436336896,83.709092709312,30.121520714544,174.713082702026,175.667258503296,52.33283208189
387,2019-11-12,141.528375324413,88.9,52.164626795469,63.886512413346,64.8605,291.72,118.084059877675,30.405034670765,70.730168069076,79.276870698562,108.729392273505,45.660554056964,114.449181131844,200.256772064364,133.91860848345,101.084224836672,56.802086907013,360.733738946112,23.328666,51.203174796737,86.01208634415,48.025205605744,162.86,240.7737580344,111.753489049488,82.916116765746,30.039816770472,174.907705719406,176.250870657792,52.19830037988
388,2019-11-13,141.759332080229,87.6555,51.905807026053,64.4986484118095,64.809,293.54,118.012139628035,30.1007375967,71.318745311686,79.164074581846,109.987433367975,46.278662504844,113.846630472432,199.266436410128,132.225637144825,102.187326496596,56.33535504112,360.35598646375,23.074,52.27898740222351,87.732328071033,48.098069201572,162.6,239.189037511392,113.498464617252,82.460383464846,29.767470290232,174.586577740729,177.819328323,51.920268195726
389,2019-11-14,142.481071942154,87.73,52.209422524791,64.052350054364,65.4575,294.53,117.73344866068,30.059616370475,71.091722660965,79.070077817916,109.85068977075,46.472925159892,113.95296294174,199.366378540372,131.2647615202,101.919907912372,56.08970669065,365.266768734456,23.29,52.7285807298895,87.71310749307901,48.041397515928,163.05,241.320863929248,113.18887217781,82.469498130864,29.68576634616,175.210414558875,176.9074343316,51.848517954654
390,2019-11-15,144.319102790523,86.9745,50.815777612551,64.813252171976,66.677,297.5,121.31148108027,30.65998627336,71.38601128227,80.56462636440301,109.88715473001,46.508245642628,114.777039578877,200.1114016931,132.976035251675,101.810198646624,56.654697896731,369.481691169232,23.478,53.084126473707,89.414128642008,48.179028752492,163.21,254.12125529664,111.518949322638,82.770282109458,29.894565314344,175.229909458965,176.880077511858,51.983049656664
391,2019-11-18,144.675161122406,87.6265,52.829096780412,65.140049876335,65.992,297.16,121.212590737015,30.61064080189,70.738576315399,79.201673287418,111.117847105035,46.826129987252,115.742892841758,199.638947986492,131.402029466575,100.046411219805,56.106083247348,367.274821403854,23.332666,53.253870893336,90.509701585386,48.122357066848,162.77,257.451054967008,112.81360861485,82.469498130864,29.921799962368,175.12268750847,177.162764649192,52.24314428055
392,2019-11-19,144.723277113201,87.6395,51.761465231571,64.9425079804165,65.6295,300.6,121.20360070581,30.97250759267,71.175805124195,79.229872316597,110.68938383373,46.870280590672,115.707448685322,199.920603080816,131.02683041315,98.274184618695,55.532903762918,364.8293711233,23.968,53.368563068761,89.96191511369699,48.1709327974,163.96,258.677326800288,112.475871408186,80.172602294328,29.903643530352,178.154144472465,176.396773696416,52.33283208189
393,2019-11-20,144.472222592298,87.2765,52.555345101222,64.18648344048151,65.093,300.1,122.21048420077,30.470828632725,71.697116396221,78.853885260877,111.482496697635,46.993902280248,114.865649969967,197.985360013364,129.5077318066,99.025271130594,55.704857608247,368.71624534970897,23.481333,53.955787006937,89.423738930985,48.154740887216,164.2,259.931897214336,111.762870638562,78.039770446116,29.676688130152,177.07217751747,177.025980550482,51.92923697586
394,2019-11-21,144.337039387092,86.7355,52.306479938322,63.898706357538494,65.007,298.8,122.65998576102,31.03830155463,71.856873076358,78.656492056624,109.70482993371,46.764319142464,115.131481143237,198.276100755892,131.1915519488,100.232073054207,57.047735257483,364.272683254556,23.655333,53.937436258869,88.568423212032,48.259988303412,162.88,260.86575037968,112.447726640964,77.574922479198,29.812861370272,175.346878859505,175.40280924579,52.216237940148
395,2019-11-22,144.443254762611,87.286,52.483174203981,63.842614214253,64.6835,299.3,124.125360847435,31.523532024085,71.848464830035,78.712890114982,109.659248734635,46.826129987252,115.893530506611,200.138658637712,131.6674141629,100.113924614133,56.802086907013,369.143702106066,22.202666,53.533719801373,89.702437311318,48.3733316747,162.81,261.139303327104,111.978647187264,77.374399826802,30.121520714544,174.937485957615,176.123205498996,51.669142351974
396,2019-11-25,146.026829452167,88.692,55.051462685109,64.9620182911245,65.282,305.28,124.179674742758,31.81138060766,72.05867098811,79.417865844457,109.859806010565,46.993902280248,116.513803244241,202.3828137441,133.99181805485,99.902945256858,56.425426102959,370.92311511508706,22.422666,53.345624633676,89.27958459633,48.073781336296,161.71,266.638660856352,111.565857268008,77.738986467522,30.384788978776,176.399603464365,174.983338009746,52.745395968054
397,2019-11-26,146.799304910487,89.847,54.0037403493,64.45475021271649,65.65,307.9,124.170622426477,31.490635043105,73.437623385082,80.292035749006,111.45514797819,47.59435048676,116.673301948203,202.11024429798,133.689828572825,99.40503397368899,56.286225371026,371.300867597449,21.928,53.886971701682,89.69282702234099,48.486675045988,162.54,265.44068760384,111.819160173006,77.137418510334,30.27585038668,177.939700571475,176.916553271514,52.82611498926
398,2019-11-27,147.079327264128,90.9255,54.352408660704,65.320520250384,65.6065,309.06,124.695656770775,31.770259381435,73.664646035803,80.292035749006,110.99933598744,47.63850109018,117.018882473454,202.56452670818,133.323780715825,99.64133085383699,56.25347225763,365.8234566032,22.086,53.74860484223025,90.471260429478,48.65669010292,161.51,264.752088805152,111.415751842824,77.29236783264,30.339397898736,179.713736479665,179.00479051182,52.476332564034
399,2019-11-29,146.171668600602,90.04,53.978835470679,65.1766317089125,65.2045,309.53,124.460296547469,31.67979268374,73.303091443914,80.320234778185,111.27282318189,47.5050599109,116.753051300184,202.244736071465,132.445265859025,98.84804847048301,55.786740391737,364.014221029782,21.996,53.921563411036495,90.08102814226899,48.770033474208,162.89,263.997459984672,111.725344282266,76.15303458039,30.248615738656,179.850200780295,178.481679880504,52.06376867787
400,2019-12-02,144.404630989695,89.08,52.11346000848751,64.423045957816,64.443,302.75,124.342616435816,31.490635043105,73.185375995392,79.436665197243,111.87449500968,47.816422663125,116.496081166023,198.854955313276,130.8255040918,98.56955571888,56.024200463858,353.079280750882,22.324666,53.32889204859375,90.148475697836,48.543346731632,161.0,263.799369919296,111.903594474672,75.15042131841,30.348476114744,177.198894368055,179.124096457614,51.713986252644
401,2019-12-03,144.172888352199,88.498,51.717472427061,63.2743764148825,64.737,303.91,124.161570110196,31.293253157225,73.471256370374,79.295670051348,112.084168525425,47.8609030563,114.998565556602,193.921042619416,128.17165712855,97.80159085839901,55.582033433012,349.997615763192,22.413333,53.55489124516725,89.088585538926,48.689073923288,161.57,261.19590048864,111.331317541158,73.445978773044,29.812861370272,177.30611631855,177.233556244976,50.287950211338
402,2019-12-04,144.694309286565,88.0345,52.155798303357,63.832859058899,65.947,302.51,126.171184324578,31.36727136443,74.55592014604099,80.066443515574,113.524534416195,48.296810909415,117.266991568506,197.301686502246,128.2265643071,98.687704158954,56.212530865885,346.776778808316,22.202,54.02303243806951,90.302641539132,49.004816171876,156.43,263.478652670592,111.350080719306,75.393270859536,30.09428606652,176.0389478127,178.325664426063,50.243106310668
403,2019-12-05,144.771556832397,87.024,51.986445123879,64.769353972883,66.348,303.03,126.334126017636,31.276804666735,74.62318611662499,80.122841573932,113.60658057453,48.207850123065,117.904986384354,198.398111545326,129.077625574625,98.172914527203,56.016012185509,343.635468691832,22.024666,54.092215865592,92.29716211089901,49.239598869544,158.22,266.0066592192,111.821264197426,75.8571305303945,30.203819407254,177.296368868505,178.233890629333,50.296918991472
404,2019-12-06,146.528938500075,87.58,52.84068248506951,66.02045264703351,66.9695,306.23,127.076415952678,31.490635043105,74.70726857985501,80.348433807364,113.214582262485,48.41245993167,119.659472127936,205.223357438499,130.6058753776,99.59069580809101,56.916722803899,351.995727577791,22.392666,54.05301192332925,93.4630412857,49.539149207948,158.01,265.31541309481,112.876715199458,76.991520022494,30.733230566402,177.569297469765,179.280111912055,50.951639941254
405,2019-12-09,146.152356714144,87.4755,52.84068248506951,65.096151677242,67.1495,307.05,127.18504374805,31.51530777884,74.597961377656,78.835085908091,113.834486569905,48.101097179445,119.101226664069,202.665032337979,130.706538538275,98.99151443343,57.039546979134,349.132761395679,22.635333,54.02533855232025,93.10653277770301,49.393422016292,157.48,262.80609497246,112.480921073696,78.001907424364,30.587186108706,178.30035622314,178.665227473964,50.700514097502
406,2019-12-10,145.930270019877,86.9605,53.291460801033,65.476602736048,67.1445,304.17,126.723375617719,31.64689570276,74.91747473793,79.483663579208,113.287512181005,47.834214820395,119.18097601605,202.728990465492,130.743143323975,99.489425716599,56.548250278194,345.84233845721,23.256,54.06684860883375,93.472676650781,49.571533028316,156.4,264.68098172048,112.273600341154,77.26248755299551,30.605441665918,177.65702452017,178.913016725135,50.754326778306
407,2019-12-11,146.48065878393,87.436,54.128264746689,66.0350853800645,67.2125,303.74,127.619554929538,31.43306532639,74.816575782054,79.812652252963,113.64304553379,47.994344235825,118.897422764562,202.098546065721,131.77722852,98.08852278429299,56.466367494704,347.929917965,23.513333,54.3735618041835,93.636477857158,49.450093701936,156.39,265.6089559695,112.1416689659,79.90327280788301,30.705847230584,177.413338269045,178.701936992656,51.184828224738
408,2019-12-12,147.967674041196,88.0165,55.80436312593449,66.203361809921,67.4245,305.96,127.945438315654,31.69624117423,75.31266231511101,80.809017950621,113.560999375455,48.16336972989,122.300061782418,206.539067490195,134.32126112615,100.265829751371,57.596349906866,344.241860834571,23.978666,53.940012325042495,94.156787571532,49.522957297764,158.59,268.55385384139,112.857867860136,81.795452851385,31.655136205608,178.02742762188,180.161140360663,51.61532967117
409,2019-12-13,149.213290717737,88.047,55.784439222466496,67.1032748913275,67.3435,317.94,127.981647580778,31.523532024085,75.50737805609101,81.16620565355501,114.381460958805,48.41245993167,121.227876050229,205.5796955775,133.177361573025,99.548499936636,56.687451010127,339.649185917433,23.892666,54.64337717152125,94.20496439693699,49.231502914452,161.13,270.32458021452,113.357322352169,80.67484136931101,31.436069519064,180.46429013313,180.904508114176,51.830580394386
410,2019-12-16,150.178885040637,88.4605,56.0733358227525,68.251944434261,68.035,323.8,128.352792548299,32.18969588893,75.59203707398099,81.21320403552,114.46350711714,48.41245993167,121.697511123006,208.357305686636,133.0217912338,100.729984337376,57.317948443,325.0659519273,25.433333,55.224517962710244,95.20704236536099,49.571533028316,161.96,276.52685708297,113.592914093694,81.22596177033101,31.67339176282,181.53650963808,181.601988969324,51.74986137318
411,2019-12-17,149.367785809401,89.533,56.855349033871505,68.38607782037849,67.7445,322.85,129.955052530036,31.99231400305,75.363457725678,81.833582677458,114.235601121765,48.41245993167,122.441838408162,211.198873923285,133.946062072725,100.08860709126,57.055923535832,325.0659519273,25.266,55.3052319614865,96.01641303216499,49.782027860708,161.63,275.04967358453,114.290265648608,81.124923030144,31.983736235424,180.83469323484,180.353865333796,51.39111016782
412,2019-12-18,149.058795626073,89.2015,57.1591885617585,68.222678968199,67.5955,324.38,129.620116827639,31.984089757805,75.871411833018,81.711386884349,113.050489945815,47.958759921285,122.317783860636,210.559292648155,134.6324018046,100.046411219805,57.211500824463,328.724186493332,26.21,55.413619331271754,96.90286661961699,49.271982689912,161.48,277.3506709571,112.952104556746,80.812621469566,32.047630685666,180.23035133205,179.537078542899,51.274516026078
413,2019-12-19,150.352692018759,89.614,58.641028882191,68.290965055677,67.822,327.63,131.575417144335,32.049883719765,76.184650199211,82.106173292855,113.88006776898,48.32349914532,121.706372162115,210.093312004846,132.71065055535,99.69196589958301,56.818463463711,331.52750754665,26.936,55.49663944429875,97.461717794315,49.22340695936,163.33,278.97936045538,113.159425289288,81.28107381043299,31.90158622797,181.82893313943,180.849443836138,51.983049656664
414,2019-12-20,151.994202367689,89.325,59.6148096641895,68.149515303044,67.561,327.61,132.218131600286,32.263714096135,77.530728583662,81.457595621738,114.28118232084,48.901744256595,121.608900731916,209.170487593587,135.044205643725,101.000037914688,57.268818772906,326.0600374072,27.039333,55.971698979953246,96.315109349676,50.251593256044,164.55,277.05712808241,113.357322352169,81.61174605104499,31.910714006576,183.252060846,180.922862873522,52.87095888993
415,2019-12-23,151.994202367689,89.65,59.477832827847,69.2616030134,67.5315,328.95,132.562119618964,32.33773230334,77.666183012286,82.106173292855,113.86183528935,48.848367784785,121.57345657548,209.316677599331,135.89526691125,101.548584243603,57.555408515121,335.553553740245,27.948,55.065396079408494,96.392192270324,49.70916426488,163.74,279.42440932991,112.169939974883,81.244332450365,32.102397357302,182.35529544186,180.06018918426,53.122084733682
416,2019-12-24,151.965234538002,89.4605,59.428023069177,69.3274503120395,67.2215,329.64,132.100451488633,32.313059567605,77.412205958616,82.040375558104,114.15355496343,48.670446212085,121.910176061622,210.065901378769,134.9618448759,101.557023417894,57.334324999698,331.0304648067,28.35,55.46435384478825,96.488545921134,49.612012803776,163.25,278.90360745546,112.622276118611,81.53826333090899,32.148036250332,182.832920494065,180.491526028891,53.283522776094
417,2019-12-26,153.210851214543,93.4385,59.5699808813865,70.7029272169535,68.1235,331.2,132.009928325823,32.38707777481,77.327546940726,82.040375558104,114.15355496343,48.94622464977,123.203887771536,211.253695175439,135.63903341135,101.77644194946,57.424396061537,327.968681528608,28.729333,55.798740411147,97.03776173075101,49.620108758868,164.51,279.95468032935,112.631699788272,81.19840575028,32.421869608512,184.38276505122,180.849443836138,53.651242761588
418,2019-12-27,153.490873568184,93.49,58.992187680814496,70.67610053973,67.732,330.79,131.937509795575,32.33773230334,77.46300136935,82.15317167482,114.946667827335,49.239795244725,123.292498162626,210.751167030694,135.6939405899,101.52326672073,57.227877381161,328.187380334186,28.692,55.92557669493825,97.86640312771699,49.814411681076,164.98,280.25769232903,112.697665475899,81.56581935096,32.26669737221,184.606956402255,181.868132979841,53.884431045072
419,2019-12-30,152.168009345811,92.3445,57.859015671072,71.095572219952,66.9855,328.34,131.53015556293,32.000538248295,77.065103985267,81.58919109124,113.469836977305,49.168626615645,122.840585168067,209.96539574982,134.9984496616,101.143503877635,56.892157968852,324.46950063936,27.646666,55.64423075634675,97.12448001648,49.555341118132,162.44,278.25023783115,112.51861575234,81.22596177033101,32.08414180009,183.086354195235,180.711783141043,53.471867158908
420,2019-12-31,152.27422472133,92.392,58.601181075255,71.6150342425525,66.9695,329.81,132.046137590947,32.22259286991,76.99737677095501,81.645589149598,113.86183528935,49.239795244725,123.52288517946,210.084175129487,135.1448688044,101.700489380841,57.137806319322,323.833285932224,27.888666,55.844862696162,97.61588363561101,49.70916426488,162.64,278.37333645602,111.990890251324,81.042254969991,32.148036250332,183.15458634555,181.354199718153,53.67814910199
421,2020-01-02,155.093760144198,94.9005,59.7492960125985,73.2490227643475,68.434,334.43,132.136660753757,32.18969588893,77.920160065956,81.730186237135,112.503515556915,48.919536413865,125.020400788881,214.095263412088,137.752959785525,102.476893415613,58.05489349441,331.348572160268,28.684,55.0284982513965,98.47343112782,49.42580583666,166.99,276.9719059575,112.085126947934,81.46478061077299,32.531402951784,186.29326526004,184.272606454167,54.566058335256
422,2020-01-03,153.162571498398,93.7485,58.7929486461345,72.53689642350551,68.076,331.81,130.606819302268,32.016986738785,77.25135382462499,80.733820539477,111.74686765227,48.652654054815,123.370584534986,211.591759563722,135.8403597327,102.122448095391,57.588161628517,330.791884291524,29.534,55.420537674024,98.203640905552,48.89956875568,166.17,274.16904496046,111.095641633529,79.930828827934,31.85594733494,184.8116528532,183.621012497384,53.90236860534
423,2020-01-06,153.558465170787,95.144,59.039506951551,73.11488937823,69.8905,333.71,130.44387760921,31.97586551256,77.581523994396,81.156805977162,111.901843729125,48.634861897545,123.272487351967,213.757199023805,135.74884776845,101.77644194946,58.030328659363,331.766088061826,30.102666,55.697271384114,98.11692261982301,48.794321339484,173.45,276.07233908345,110.869473561665,79.462376487067,31.81030844191,184.412007401355,185.685922923809,53.749899343062
424,2020-01-07,152.158353402582,95.343,59.754276988465506,72.7710201520015,69.7555,333.39,131.240481441938,31.868950324375,75.51584395788,80.705621510298,111.209009503185,48.261226594875,121.176774805652,215.164277829091,133.95521326915,100.476809108646,57.555408515121,335.285150660672,31.270666,55.64884298484825,98.068745794418,48.25189234832,176.0,274.40577308521,109.842293568616,81.721970131249,31.600369533972,183.924634899105,185.961244313999,52.853021329662
425,2020-01-08,154.581995153061,94.5985,59.866348945473,73.9416387944815,70.252,337.87,131.222376809376,32.12390192697,75.00788985054,81.034610184053,111.683053973565,48.350187381225,122.122074932926,217.238348535584,135.1448688044,99.32908140507,56.687451010127,329.410105474463,32.809333,55.62347572809,97.84713239755501,48.340947854332,177.33,280.1914084541,109.465346782176,81.483151290807,31.919841785182,187.07306126364,188.971424846743,52.888896450198
426,2020-01-09,156.513183798861,95.0525,60.523837759917,75.5122188064755,70.9895,340.45,131.611626409459,31.984089757805,75.668230190082,81.250802741092,112.904630108775,49.23089916609,122.567971219376,221.66059620934,134.806274536675,99.168737093541,57.121429762624,334.350710309566,32.089333,56.05933132148175,97.779684841988,48.140532725065,179.6,278.60059545578,110.596187141496,82.585392092847,31.974608456818,188.369472119625,191.210705486955,53.18486619462
427,2020-01-10,155.788988056686,94.158,60.847601191272,75.6829340251705,71.448,339.81,131.312899972186,32.477544472505,75.79521871691699,80.235637690648,113.014024986555,49.399924660155,121.346215394503,221.212889316749,133.726433358525,98.265745444404,56.613756504986,327.968681528608,31.876666,56.16541257701625,97.22083366729,48.255055657631,180.2,279.46228582987,109.672667514718,82.906878993442,31.709902877244,188.876339521965,190.219548482271,52.861990109796
428,2020-01-13,157.662241043112,94.565,62.755314948333,77.299851025096,72.0015,345.63,131.89224821417,32.411750510545,75.778286913339,80.010045457216,113.84360280972,49.933689378255,122.35394100188,224.045320678039,134.35786591185,98.451407278806,57.15418287602,328.266907172578,34.990666,56.82265513848,98.434889667496,48.385939009135,183.85,270.67493783915,109.201484031668,83.55903813464899,32.001991792636,190.396941728985,189.522067627123,53.444960818506
429,2020-01-14,156.551807571777,93.472,61.584785619588,76.256049402218,71.5295,344.63,132.634538149212,32.954550696715,76.133854788477,80.935126207314,113.670394253235,49.818040356,123.78080911852,224.456480069194,134.2297491619,98.14759700433,56.66288617508,330.384309244765,35.861333,57.12936833382975,99.167177413652,48.295956704976,182.12,272.93805871176,109.484194121498,83.182439193952,32.239314036392,191.098758132225,190.265435380636,53.301460336362
430,2020-01-15,157.565681610822,93.101,61.158912182959504,75.929251697859,71.96,342.94,133.078101646981,33.448005411415,77.496864976506,82.483220527118,114.82815670974,50.44076586045,121.925880566888,224.045320678039,133.213966358725,98.004131041383,56.572815113241,327.84939127102,34.566666,58.0172223203685,99.04191766759901,48.34503796179,181.06,280.67433382859,108.636063852008,82.364943932439,31.646008427002,194.7540518991,192.513893400521,52.861990109796
431,2020-01-16,160.452808636293,93.897,61.995716128615506,76.880379344874,72.508,345.38,134.15532728442,33.398659939945,77.192092512102,83.332784483108,114.928435347705,50.54751880407,122.398530630525,228.166051464948,135.318741536475,98.64550828749901,56.351731597818,330.0363793268,34.232666,58.17634420367025,99.60076884229699,48.811309901523,182.69,284.77446494926,109.22033137099,84.312236016043,31.691647320032,195.875008654275,193.505050405205,53.507742279444
432,2020-01-17,161.35081135659,93.236,62.082883206288,77.7315166495105,73.976,349.74,135.033401963677,33.316417487495,77.01430857453299,84.0124356479,115.238387501415,50.65427174769,123.24573357478,227.928492705614,136.184987918538,97.539976455378,56.138836360744,322.232808309585,34.033333,58.436935114005,100.718471191693,49.187599537097,182.23,282.62497357653,108.334506422856,88.096596103047,31.682519541426,199.53030242115,194.542094308254,53.45392959864
433,2020-01-21,160.77145476285,94.6,61.749157823199,77.20473826039449,74.1125,350.0,135.123925126487,33.17660531833,76.16771839563299,84.70152641220301,114.946667827335,50.858881556295,122.032895675636,224.49302757063,134.406418242785,95.62428389132099,55.336385082542,311.516566836263,36.48,59.24176898751675,100.766648017098,49.343023517008,185.27,284.57561332447,108.928197611499,86.838204520718,31.271769504156,202.054891982805,193.789549175068,54.30596371137
434,2020-01-22,159.99897930453,94.373,62.2746507771675,77.480321399145,74.2085,350.06,134.200588865825,33.053241639655,75.89680953838499,86.712161108046,115.147225103265,51.250309016235,121.890208863972,225.726505744095,131.439063654223,95.27827774539,55.017042226931,307.1724132891,37.970666,59.9359093769925,100.679929731369,49.473906868512,182.75,284.63242807441,109.40880476421,85.39610613804899,31.363047290216,202.64948643555,194.046515805912,56.261157780582
435,2020-01-23,160.983885513888,94.229,62.974477886481,77.8534560914355,74.2345,351.76,134.454053721693,33.480902392395,74.974026243384,85.64548636330301,114.620752781146,51.446022746205,121.765357903766,224.383385066322,131.549648297275,95.44706123121,54.673134536273,315.910424657421,38.146666,59.977419433506,99.263531064462,49.498447496919,183.98,283.56241695054,109.135518344041,84.5051281564,31.143980603672,201.30433832934,195.863636981166,56.790315808488
436,2020-01-24,159.361687051416,93.082,62.381741758308,77.6290875182935,73.3085,351.37,134.263955079792,32.74894456559,72.789823581822,85.33397957944,114.758308688956,51.31258156668,118.742181081635,221.039288684928,129.365601596998,94.392164444835,54.304662010568,321.139314281695,37.654666,60.816845020779,98.309629921443,49.310302679132,182.11,277.26544883219,107.778509912857,82.346573252405,30.614569444524,199.8227259225,193.862968212452,61.409237577498
437,2020-01-27,156.696646720212,91.417,59.82152016267,75.3463811654575,71.5865,346.9,134.653204679875,33.02856890392,72.89141440329,84.569372019049,115.262680350926,51.13465999398,117.743373399987,217.585549799226,125.080446678733,93.160044998349,53.010914031426,314.72746293634,37.201333,61.513291524505505,96.584899571944,49.007634928779,180.71,269.00837184091,109.182636692346,79.95838484798499,29.98475272071,196.596319957605,192.119266074582,58.915916700246
438,2020-01-28,159.767236667034,92.6625,61.756629286999505,77.4778826103065,72.525,354.63,135.33212840095,31.36727136443,73.01840293012499,84.522174021494,115.574473741962,50.716544298135,119.883675574947,221.642322458622,126.011200757754,93.776104721592,52.937219526285,314.687699517144,37.793333,61.29882289918575,96.748700778321,49.65387147683,182.85,270.69387608913,109.87998824726,81.887306251555,30.340736086344,197.727024162825,193.082890940247,60.368859081954
